,X,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
6277,6277,RT @DelhiBreathe: Delhi citizens are asking @moefcc @drharshvardhan to STOP POLLUTION CRIMES! India NEEDS CLEAN AIR #MyRightToBreathe Have…,FALSE,0,NA,2017-12-06 12:20:28,FALSE,NA,9.38382632668209E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",himanshuysm,8,TRUE,FALSE,NA,NA
6278,6278,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/gpWGWxuyG6,FALSE,0,NA,2017-12-06 12:04:30,TRUE,NA,9.38378612276732E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Akshayjoshi87,0,FALSE,FALSE,NA,NA
6279,6279,Power plants must NOT be allowed to flout environmental regulations! Join me in asking @drharshvardhan to STOP POLL… https://t.co/43w3oBEI9A,FALSE,1,NA,2017-12-06 11:50:32,TRUE,NA,9.38375098062352E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AtilTakri,0,FALSE,FALSE,NA,NA
6280,6280,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 11:30:10,FALSE,NA,9.38369971981185E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BhasvarN,12,TRUE,FALSE,NA,NA
6281,6281,RT @sherryfrosh: #myrighttobreathe @drharshvardhan @DelhiBreathe . #Summit #Gurgaon https://t.co/zJNvorazCf,FALSE,0,NA,2017-12-06 11:29:45,FALSE,NA,9.38369867874411E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RightToBreath,3,TRUE,FALSE,NA,NA
6282,6282,We want emission standards for coal power plants so that India can breathe cleaner air! @DrHarshVardhan @moefcc #MyRightToBreathe,FALSE,1,NA,2017-12-06 11:26:54,FALSE,NA,9.38369151520739E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",reechaindelhi,2,FALSE,FALSE,NA,NA
6283,6283,"#chokingdelhi #pollution #newdelhi #myrighttobreathe and as per usual, all conversation and action around pollution… https://t.co/w86uoVndXW",FALSE,0,NA,2017-12-06 11:18:05,TRUE,NA,9.38366933954527E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DeepshriM,0,FALSE,FALSE,NA,NA
6284,6284,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 10:54:34,FALSE,NA,9.38361014642291E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",devrajgoel,12,TRUE,FALSE,NA,NA
6285,6285,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 10:43:50,FALSE,NA,9.38358313665774E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DelhiBreathe,12,TRUE,FALSE,NA,NA
6286,6286,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/YsxEIPQvzs,FALSE,0,NA,2017-12-06 10:38:13,TRUE,NA,9.38356902148395E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sunnyarya121,0,FALSE,FALSE,NA,NA
6287,6287,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 10:34:59,FALSE,NA,9.38356085102068E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AkshayBawa1,12,TRUE,FALSE,NA,NA
6288,6288,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 10:24:02,FALSE,NA,9.38353332854206E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Physio_Shruti,12,TRUE,FALSE,NA,NA
6289,6289,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 10:15:09,FALSE,NA,9.38351093536326E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hozmerc,12,TRUE,FALSE,NA,NA
6290,6290,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 10:03:43,FALSE,NA,9.38348219838317E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rajneilkamath,12,TRUE,FALSE,NA,NA
6291,6291,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/njq34qD1o1,FALSE,0,NA,2017-12-06 10:00:50,TRUE,NA,9.38347491430318E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",psn1946,0,FALSE,FALSE,NA,NA
6292,6292,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/TlHITkQxM7,FALSE,0,NA,2017-12-06 09:55:18,TRUE,NA,9.38346101517689E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",merryoga_in,0,FALSE,FALSE,NA,NA
6293,6293,RT @misskaul: Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,0,NA,2017-12-06 09:54:25,FALSE,NA,9.38345875872428E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IMSahilBhalla,12,TRUE,FALSE,NA,NA
6294,6294,We want emission standards for coal power plants so that India can breathe cleaner air! @DrHarshVardhan @moefcc #MyRightToBreathe,FALSE,0,NA,2017-12-06 09:52:48,FALSE,NA,9.38345469113225E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ayushjinks,0,FALSE,FALSE,NA,NA
6295,6295,Not just for the kids! #StopPollutionCrimes and allow us #MyRightToBreathe cc @drharshvardhan https://t.co/A3g0rVl41R,FALSE,12,NA,2017-12-06 09:52:23,FALSE,NA,9.38345366209966E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",misskaul,12,FALSE,FALSE,NA,NA
6296,6296,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/zD3rCU53wj,FALSE,1,NA,2017-12-06 09:38:28,TRUE,NA,9.3834186173902E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",wisvesh,1,FALSE,FALSE,NA,NA
6297,6297,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/o2ci46ejdJ,FALSE,1,NA,2017-12-06 09:21:53,TRUE,NA,9.38337689438269E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vikas_rai94,0,FALSE,FALSE,NA,NA
6298,6298,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/EJM1O1KnvF,FALSE,1,NA,2017-12-06 09:15:01,TRUE,NA,9.3833596108732E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vishwasthetrust,0,FALSE,FALSE,NA,NA
6299,6299,"RT @manya_group: Manya-The Princeton Review coming out in support of #MyRightToBreathe . Delhi demands #cleanair 

#StopPollutionCrime #Del…",FALSE,0,NA,2017-12-06 09:12:42,FALSE,NA,9.38335380452995E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sherryfrosh,3,TRUE,FALSE,NA,NA
6300,6300,"RT @manya_group: Manya-The Princeton Review coming out in support of #MyRightToBreathe . Delhi demands #cleanair 

#StopPollutionCrime #Del…",FALSE,0,NA,2017-12-06 09:02:35,FALSE,NA,9.38332831507399E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jhatkaa,3,TRUE,FALSE,NA,NA
6301,6301,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/eABeBu4Mb2,FALSE,0,NA,2017-12-06 08:59:29,TRUE,NA,9.38332054608945E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saravananshc,0,FALSE,FALSE,NA,NA
6302,6302,Power plants must NOT be allowed to flout environmental regulations! Join me in asking @drharshvardhan to STOP POLL… https://t.co/uR2dIDo3Y2,FALSE,0,NA,2017-12-06 08:54:01,TRUE,NA,9.38330677946171E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DMelloNoah,1,FALSE,FALSE,NA,NA
6303,6303,RT @Jhatkaa: .@UNICEF report finds #airpollution can cause permanent damage to child's brain https://t.co/yIH90wBa17 #MyRighttoBreathe,FALSE,0,NA,2017-12-06 08:51:36,FALSE,NA,9.38330068857774E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sherryfrosh,1,TRUE,FALSE,NA,NA
6304,6304,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/PcFaxjNLLQ,FALSE,1,NA,2017-12-06 08:43:37,TRUE,NA,9.38328059073126E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mahawitter,0,FALSE,FALSE,NA,NA
6305,6305,.@UNICEF report finds #airpollution can cause permanent damage to child's brain https://t.co/yIH90wBa17 #MyRighttoBreathe,FALSE,1,NA,2017-12-06 08:41:42,FALSE,NA,9.38327577982202E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jhatkaa,1,FALSE,FALSE,NA,NA
6306,6306,"""Humans are mortal. So are ideas. An idea needs propagation as much as a plant needs watering. Otherwise both will… https://t.co/a3PbmsXERj",FALSE,2,NA,2017-12-06 08:41:12,TRUE,NA,9.38327453038035E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CareForAirIndia,0,FALSE,FALSE,NA,NA
6307,6307,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/paYwfgpv9E,FALSE,2,NA,2017-12-06 08:34:59,TRUE,NA,9.38325885932913E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GroverSahil1,0,FALSE,FALSE,NA,NA
6308,6308,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/wjU0j0uZUV,FALSE,0,NA,2017-12-06 08:29:49,TRUE,NA,9.38324588907205E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",officialkunaal,0,FALSE,FALSE,NA,NA
6309,6309,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/IODhk7dl30,FALSE,0,NA,2017-12-06 08:29:23,TRUE,NA,9.38324477292659E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Orgzit,0,FALSE,FALSE,NA,NA
6310,6310,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/eXM8ZA25Ik,FALSE,1,NA,2017-12-06 08:27:27,TRUE,NA,9.38323992322048E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MuditSharmaLive,0,FALSE,FALSE,NA,NA
6311,6311,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/AqeBUzpfYi,FALSE,1,NA,2017-12-06 08:22:23,TRUE,NA,9.38322715307418E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AnnadaCosta,0,FALSE,FALSE,NA,NA
6312,6312,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/zRDLIEqUCe,FALSE,0,NA,2017-12-06 08:20:01,TRUE,NA,9.3832212248868E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pmsaha,0,FALSE,FALSE,NA,NA
6313,6313,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/MIykWyop9C,FALSE,1,NA,2017-12-06 08:17:43,TRUE,NA,9.38321542181675E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ojojojoo,0,FALSE,FALSE,NA,NA
6314,6314,We want emission standards for coal power plants so that India can breathe cleaner air! @DrHarshVardhan @moefcc #MyRightToBreathe,FALSE,0,NA,2017-12-06 08:03:23,FALSE,NA,9.38317934459363E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OllieTruly,0,FALSE,FALSE,NA,NA
6315,6315,We want emission standards for coal power plants so that India can breathe cleaner air! @DrHarshVardhan @moefcc… https://t.co/Sbyce7ei1B,FALSE,0,NA,2017-12-06 08:03:14,TRUE,NA,9.3831789658078E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OllieTruly,0,FALSE,FALSE,NA,NA
6316,6316,Manya-The Princeton Review coming out in support of #MyRightToBreathe . Delhi demands #cleanair… https://t.co/p5xoK83iFf,FALSE,5,NA,2017-12-06 07:49:59,TRUE,NA,9.38314563203805E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",manya_group,3,FALSE,FALSE,NA,NA
6317,6317,"Choking Delhi has not registered a single case against air polluters in the last three years.
@ArvindKejriwal… https://t.co/imRhXplFqZ",FALSE,8,NA,2017-12-06 06:38:39,TRUE,NA,9.38296613273002E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Geeta_Mohan,1,FALSE,FALSE,NA,NA
6318,6318,We want emission standards for coal power plants so that India can breathe cleaner air! @DrHarshVardhan @moefcc #MyRightToBreathe,FALSE,1,NA,2017-12-06 06:16:42,FALSE,NA,9.38291089353699E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnshulPatel001,0,FALSE,FALSE,NA,NA
6319,6319,We want emission standards for coal power plants so that India can breathe cleaner air! @DrHarshVardhan @moefcc #MyRightToBreathe,FALSE,3,NA,2017-12-06 06:11:19,FALSE,NA,9.38289733263921E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aadarsh_pandey_,0,FALSE,FALSE,NA,NA
6320,6320,"RT @greenpeaceindia: Every third child in Delhi has damaged lungs. Air pollution causes 30% deaths in India 
#MyRightToBreathe
#AirPollutio…",FALSE,0,NA,2017-12-06 06:08:48,FALSE,NA,9.38289099449958E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KerriLRhodes,65,TRUE,FALSE,NA,NA
6321,6321,Join the national campaign asking @drharshvardhan to hold coal power plants accountable for their emissions. 10 lak… https://t.co/Ph8W34G4Os,FALSE,15,NA,2017-12-06 05:40:18,TRUE,NA,9.38281926930117E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karunaparikh,7,FALSE,FALSE,NA,NA
6322,6322,Email environment minister @drharshvardhan now asking for stringent measures against coal power plants that pollute… https://t.co/emskUte3Pm,FALSE,11,NA,2017-12-06 05:35:37,TRUE,NA,9.38280748532076E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",greenpeaceindia,16,FALSE,FALSE,NA,NA
6323,6323,#DidYouKnow that the Delhi Government has banned fire crackers for non-religious purposes? Say no to crackers and m… https://t.co/g0HzPB1yHZ,FALSE,8,NA,2017-12-06 05:28:39,TRUE,NA,9.38278994679607E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fortis_hospital,7,FALSE,FALSE,NA,NA
6324,6324,#DidYouKnow that the Delhi Government has banned fire crackers for non-religious purposes? Say no to crackers and m… https://t.co/LuWDpdbz0Z,FALSE,3,NA,2017-12-06 05:26:37,TRUE,NA,9.38278482202845E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fortis_hospital,3,FALSE,FALSE,NA,NA
6325,6325,Please cancel the #airpollutionextension @drharshvardhan and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/ayx5VgVZjK,FALSE,0,NA,2017-12-06 05:07:48,TRUE,NA,9.38273747261362E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",divn9,1,FALSE,FALSE,NA,NA
6326,6326,"@drharshvardhan please cancel the #airpollutionextension and 
STOP POLLUTION CRIMES! All power plants should be upg… https://t.co/B7Abo2PT8r",FALSE,0,drharshvardhan,2017-12-06 05:05:40,TRUE,NA,9.38273209333449E+017,77732185,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravinarajkohli,0,FALSE,FALSE,NA,NA
6327,6327,RT @DelhiBreathe: Delhi citizens are asking @moefcc @drharshvardhan to STOP POLLUTION CRIMES! India NEEDS CLEAN AIR #MyRightToBreathe Have…,FALSE,0,NA,2017-12-06 02:52:05,FALSE,NA,9.38239593396175E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jaiminbhatt11,8,TRUE,FALSE,NA,NA
6328,6328,Power plants must NOT be allowed to flout environmental regulations! Join me in asking @drharshvardhan to STOP POLL… https://t.co/PK32PkKvfD,FALSE,0,NA,2017-12-06 02:51:08,TRUE,NA,9.38239355566437E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",divn9,0,FALSE,FALSE,NA,NA
6329,6329,RT @DelhiBreathe: Delhi citizens are asking @moefcc @drharshvardhan to STOP POLLUTION CRIMES! India NEEDS CLEAN AIR #MyRightToBreathe Have…,FALSE,0,NA,2017-12-06 02:17:27,FALSE,NA,9.38230878299341E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sree_mangalan5,8,TRUE,FALSE,NA,NA
6330,6330,@moefcc needs to ensure all coal plants follow stricter emission norms. SIGN the petition asking @drharshvardhan to… https://t.co/pjPnreurM3,FALSE,0,moefcc,2017-12-06 02:09:00,TRUE,NA,9.38228749585212E+017,2615251201,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pryankk,0,FALSE,FALSE,NA,NA
6331,6331,"#delhismog  #DelhiChokes
#delhiairpollution #OddEven
#letdelhibreathe #MyRightToBreathe
#saveDelhi #delhi #smog… https://t.co/fWLY2wprM8",FALSE,1,NA,2017-12-06 02:06:57,TRUE,NA,9.38228235057242E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nosk_India,0,FALSE,FALSE,NA,NA
6332,6332,We want emission standards for coal power plants so that India can breathe cleaner air! @DrHarshVardhan @moefcc #MyRightToBreathe,FALSE,0,NA,2017-12-06 00:55:19,FALSE,NA,9.38210207137534E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",moorthy_amathur,0,FALSE,FALSE,NA,NA
6333,6333,RT @iratrivedi: This is truly an embarrassment for a country striving to be world class. #DelhiAirPollution #MyRightToBreathe https://t.co/…,FALSE,0,NA,2017-12-05 17:51:06,FALSE,NA,9.38103450209894E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anjalirai427,3,TRUE,FALSE,NA,NA
6334,6334,This is truly an embarrassment for a country striving to be world class. #DelhiAirPollution #MyRightToBreathe https://t.co/VT2BKe2ldd,FALSE,13,NA,2017-12-05 17:50:31,FALSE,NA,9.38103303132664E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iratrivedi,3,FALSE,FALSE,NA,NA
6335,6335,"RT @airqualityindia: When cricket meets #airquality 

#IndiaAQ #MyRightToBreathe https://t.co/AcVIpLtkoI https://t.co/emG87ByFfD",FALSE,0,NA,2017-12-05 17:50:03,FALSE,NA,9.38103188049289E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",gamelmag,2,TRUE,FALSE,NA,NA
6336,6336,"RT @airqualityindia: When cricket meets #airquality 

#IndiaAQ #MyRightToBreathe https://t.co/AcVIpLtkoI https://t.co/emG87ByFfD",FALSE,0,NA,2017-12-05 17:36:34,FALSE,NA,9.38099793976586E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",weatherwaalah,2,TRUE,FALSE,NA,NA
6337,6337,"When cricket meets #airquality 

#IndiaAQ #MyRightToBreathe https://t.co/AcVIpLtkoI https://t.co/emG87ByFfD",FALSE,0,NA,2017-12-05 17:34:17,FALSE,NA,9.38099217893118E+017,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",airqualityindia,2,FALSE,FALSE,NA,NA
6338,6338,"""Tackling #pollution is key to achieving the 17 Sustainable Development Goals. If we can’t #BeatPollution we can’t… https://t.co/w5bD4sMdcZ",FALSE,0,NA,2017-12-05 17:03:24,TRUE,NA,9.38091445088588E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kwkabuthia,0,FALSE,FALSE,NA,NA
6339,6339,"Delhi air pollution: NGT pulls up AAP govt for not filing action plan, holding India-Sri Lanka Test… https://t.co/UTJHAaR82e",FALSE,4,NA,2017-12-05 16:06:04,TRUE,NA,9.38077016968098E+017,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",airqualityindia,3,FALSE,FALSE,NA,NA
6340,6340,"Totally agree - ""Political leadership + bold action + global instruments + pacts with business and civil society is… https://t.co/oIt6l4BrGf",FALSE,0,NA,2017-12-05 15:47:43,TRUE,NA,9.38072401421701E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kwkabuthia,0,FALSE,FALSE,NA,NA
6341,6341,@i_Chanakya @sambitswaraj @News18India @BJPLive I can't believe any1 has voted them for polluted air and health problems #MyRightToBreathe,FALSE,0,i_Chanakya,2017-12-05 15:19:16,FALSE,9.38063905376551E+017,9.38065241950192E+017,8.29219886094234E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",whyplantnow,0,FALSE,FALSE,NA,NA
6342,6342,#myrighttobreathe https://t.co/PYuzgecfUQ,FALSE,1,NA,2017-12-05 13:58:07,FALSE,NA,9.38044817644253E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Akashlina4,0,FALSE,FALSE,NA,NA
6343,6343,RT @DelhiBreathe: Delhi citizens are asking @moefcc @drharshvardhan to STOP POLLUTION CRIMES! India NEEDS CLEAN AIR #MyRightToBreathe Have…,FALSE,0,NA,2017-12-05 13:34:06,FALSE,NA,9.38038776672039E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anisha21096,8,TRUE,FALSE,NA,NA
6344,6344,"RT @Jhatkaa: Only 1 day to go before we hand deliver signatures to @drharshvardhan 
SIGN NOW! https://t.co/nBPJIwccs3 #MyRighttoBreathe htt…",FALSE,0,NA,2017-12-05 13:28:26,FALSE,NA,9.38037350008988E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sherryfrosh,1,TRUE,FALSE,NA,NA
6345,6345,#AirPollution is a silent killer that impacts every one. SIGN the petition https://t.co/nBPJIwccs3 asking… https://t.co/CK0VU4xKRx,FALSE,0,NA,2017-12-05 12:34:34,TRUE,NA,9.38023794882441E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jhatkaa,0,FALSE,FALSE,NA,NA
6346,6346,"Only 1 day to go before we hand deliver signatures to @drharshvardhan 
SIGN NOW! https://t.co/nBPJIwccs3… https://t.co/IoWK9R6Wna",FALSE,0,NA,2017-12-05 12:33:22,TRUE,NA,9.38023490359247E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jhatkaa,1,FALSE,FALSE,NA,NA
6347,6347,".Power plants must NOT be allowed to flout environmental
regulations! Join me in asking @drharshvardhan to STOP
POL… https://t.co/7sesF1CCIk",FALSE,4,NA,2017-12-05 12:18:40,TRUE,NA,9.3801979023224E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3MinLife,9,FALSE,FALSE,NA,NA
6348,6348,<U+0915><U+093E><U+0928><U+092A><U+0941><U+0930> <U+0928><U+0917><U+0930> <U+0915><U+0947> <U+091B><U+093E><U+0924><U+094D><U+0930> <U+0924><U+0925><U+093E> <U+092A><U+094D><U+0930><U+092C><U+0941><U+0926><U+094D><U+0927> <U+0935><U+0930><U+094D><U+0917> <U+0928><U+0947> 8  <U+0926><U+093F><U+0938><U+0902><U+092C><U+0930> <U+0915><U+094B> NGT <U+0926><U+094D><U+0935><U+093E><U+0930><U+093E> <U+0925><U+0930><U+094D><U+092E><U+0932> <U+092A><U+093E><U+0935><U+0930> <U+092A><U+094D><U+0932><U+093E><U+0902><U+091F> <U+0915><U+0947> <U+0909><U+0924><U+094D><U+0938><U+0930><U+094D><U+091C><U+0928> <U+092E><U+093E><U+0928><U+0915><U+094B><U+0902> <U+092A><U+0947> <U+0926><U+093F><U+090F> <U+091C><U+093E><U+0928><U+0947>… https://t.co/hCk4gcj20H,FALSE,1,NA,2017-12-05 12:07:05,TRUE,NA,9.38016877896335E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Smukesh17072,1,FALSE,FALSE,NA,NA
6349,6349,@drharshvardhan please cancel the #airpollutionextension and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/B5pvxKP1KT,FALSE,0,drharshvardhan,2017-12-05 12:01:41,TRUE,NA,9.38015517121569E+017,77732185,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aishwarya_dp,0,FALSE,FALSE,NA,NA
6350,6350,Auto drivers in Delhi are one of the most vulnerable to #airpollution. They are demanding @moefcc @drharshvardhan S… https://t.co/HE8qk44hoi,FALSE,6,NA,2017-12-05 11:44:01,TRUE,NA,9.38011073210225E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DelhiBreathe,5,FALSE,FALSE,NA,NA
6351,6351,@drharshvardhan please cancel the #airpollutionextension and STOP POLLUTION CRIMES! All power plants should be upgr… https://t.co/WWjt3Dkfl7,FALSE,0,drharshvardhan,2017-12-05 11:43:05,TRUE,NA,9.38010835477086E+017,77732185,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AbhinaVegan,0,FALSE,FALSE,NA,NA
